"data","numStars","label"
"Sau điều khiển lúc thì nghe tiếng bíp lúc lại không nghe, nhiều lúc chỉnh nhiệt độ không biết máy có nhận được lệnh hay không luôn. Không hiển thị nhiệt độ trên thân máy hơi bất tiện. Chỉnh xong thấy im ru chả nghe tiếng bíp gì cả . Có lúc thì lại nghe được 1 cái.","4","2"
"Nhân viên lắp đặt vẻ vời quá không theo ý chủ nhà.... Máy thì hơi ăn điện nha ae","1","0"
"Sau khi được dmx bảo hành đổi mới máy cùng loại, máy chạy rất êm không còn rần tường, quạt cục nóng cũng êm hơn máy trước ko biết do lỗi ở thợ lắp hay do nhà sản xuất. Dịch vụ bảo hành tốt, xử lý yêu cầu nhanh, chỉ cần trao đổi online không cần mình chạy đi chạy lại. Về chất lượng, máy chấm theo những ngày đầu sử dụng được 4 sao còn về lâu dài thì chưa biết, dịch vụ 5 sao, thợ mặc áo dmx 5 sao.Nhân viên nhiệt tình, thợ dmx cũng nhiệt tình.Mà tốt nhất mọi người nên yêu cầu dmx điều thợ của dmx ráp nha, thợ có áo của dmx đó.","5","2"
"Cục nóng quá ồn","1","0"
"Nhân viên phục vụ chu đáo.mấy hoạt động ok lắm nha","5","2"
"Mua máy này cùng lạnh thì đúng mã hàng, cục nóng thì sai mã hàng mã hàng cũ rẻ tiền hơn khi lắp đặt cũng ko thấy hút chân không Đúng nản","1","0"
"Cục nóng kêu hơi to dịch vụ tận tâm của Điện máy xanh hiện nay hình như không tận tâm như trước kia không có tổng đài gọi điện để nắm bắt tình hình việc nhân viên có lắp đặt như cam kết hay không mình mua máy lạnh về lắp đặt thiếu hai ốc vít sau chỉ có hai ống vít trước lắp ke cũng bị lệch không biết có bị rơi xuống hay không","4","2"
"Nhân viên phục vụ chu đáo. Máy hoạt động tốt","5","2"
"Máy ồn","2","0"
"Trải nghiệm cũng như của những người từng mua và sử dụng, điều hoà luôn bật nhưng làm lạnh thì ngẫu hứng, trong 1 tiếng thì lạnh toát được 10p, còn lại nóng hầm hầm","2","0"
"Minh mơi lăp ngay 31/10/24. Đên nay 7/11/24 qua vai ngay sư dung cam nhân may không đươc lanh du bât 2526 đô. Cam thây không hai long","2","0"
"co mình hỏi minh co lắm máy lạnh mới đây có tặng 5m ống đồng và còn dư 1,5m vậy mình nhận phiếu giảm giá hay là mua hàng được giảm giá mình mua hàng còn dư ong đồng mà k ai liên hệ","4","2"
"Máy kêu rất ồn dù mới lắp đặt hơn 1 tháng, ít sử dụng. Đề nghị ĐMX liên hệ hỗ trợ ngay","1","0"
"Quá tệ DMX giờ toàn bán hàng lỗi, mua xong không sử dụng được ngày nào, cục nóng vs lạnh không hoạt động, giờ nhân viên báo thu máy lại phí 10%","1","0"
"Mới lắp 2 ngày cục nóng kêu to, bị chảy nước. Cục lạnh làm lạnh chậm, bật chế độ powefull kêu to.","3","1"
"Bán hàng kém chất lượng. Bảo hành lâu không trách nhiệm,","1","0"
"4/10/2024Máy mới mua 3 tháng máy hết lạnh kêu dô kiểm tra,xong vệ sinh láy 150k,,,vãi cái hãng panasonic này,,hối hận khi mua máy tại nơi này,,hãng này,,tệ......","1","0"
"Máy kêu Tiếng lớn ồn, làm khó ngủ","2","0"
"Mới mua hồi tháng 3 lúc mình mua kêu có tặng 2 lần vệ sinh máy lạnh, mà cái máy mới kiểu gì cục nóng nó kêu y như cái xe tăng chạy vậy đó, gọi điện vô thay thì đổi hàng mới cho mình. Tới tháng 9 gọi cho mình thì kêu vệ sinh 150k , do đổi lại máy nên k tặng 2 lần vệ sinh máy lạnh nữa. Mua đồ từ hồi đó tới giờ ở ĐMX k, hồi đó dịch vụ đỉnh lắm bây giờ sao đó suy nghĩ lại rồi sau này có mua đồ điện tử thì thôi đành mua chỗ khác .","1","0"
"Cho hỏi vì sao tôi để chế độ cool 27 độ mà lúc đầu máy chạy lạnh, tới khoảng tầm 23 h sáng là rất nực, tới mức đổ cả mồ hôi","3","1"
"Sau thời gian dùng máy lạnh, mình nhận xét thấy cục nóng kêu to kinh khủng như trực thăng, về phần làm mát thì làm mát 1 chỗ dù phòng mình nhỏ, đã vậy thời gian mình sử dụng từ 21h tối tới 5h sáng là đã tắt nhiệt độ 28 độ C nhưng tiền điện cao không thấy tiết kiệm điện dù mình mua loại tiết kiệm điện và dùng ít mà tốn quá, đã vậy cục nóng không làm dây tiếp đất để người nhà mình leo lên mái nhà thì vô tình đụng giật điện, mình đã gọi cái thợ lắp đến xem lại nhưng hẹn rồi không đến, và mình cũng lên đmx để nói chuyện thì bảo để đặt lịch hẹn bảo trì nhưng rồi cũng không thấy đến, rất là không hài lòng về sản phẩm","1","0"
"Máy chạy êm.","5","2"
"cũng mới mua , máy lạnh panasonic ở DMX ,nhân viên lắp đặt quá tệ,, quấn si ống đồng kiểu sợ hết hay sao á,, quấn si thưa rỉnh, lắp đặt thì, không biết máy lạnh người ta mua bằng lá mít hay sao , lắp dàn lạnh làm như kiểu đồ bỏ đi hay sao,, làm đùng đùng, quấn si chưa sài đã rách dó lúc lắp đặt rồi.. bèo quá bèo","2","0"
"A nhân viên quá tuyệt vời, mới lắp cái máy lạnh xong, lắp trong mưa luôn, nhiệt tình nhẹ nhàng 10 điểm, còn máy lạnh thì mới lắp xong đợi kq","5","2"
"Máy lạnh chạy êm, làm lạnh nhanh đáng để mua nha","5","2"
"Máy lạnh rất tốt chậy êm. Nhân viên lắp đặt gọn gàng, nhanh, sạch nhiệt tình","5","2"
"OK","5","2"
"Rất ok","4","2"
"Rất tốt","5","2"
"Nhân viên lắp đặt không hút chân sau khi lắp máy lạnh liên hệ tổng đài thì đôi co có bằng chứng đã hút nhưng không hút nói mãi mới cho người qua hút. Trên máy có mã QR để kết nối wifi cũng bị nhân viên xé bỏ thật sự rất thất vọng với cách làm việc của nhân viên lắp đặt.","1","0"
"máy lạnh nhanh và sâu, mới dùng thấy OK","5","2"
"Sản phẩm tốt tiết kiệm. Nhưng phần dịch vụ bảo trì quá tệ. Mình mua từ đt tv tủ lạnh máy giặc điều qua mua dmx. Nhưng lần này dv càng ngày càng tệ. Tệ hãm hại. Báo điều hoà bị đổ mồ hôi đường ống đồng 12l đầu có xuống kiểm tra. Lần1 xuống kt nhìn tới nhìn lui ko khắc phục dc gì. L2 xuống chỉ quắn lại thêm vào đường óng cũng ko khắc phục dc. Mình điện lên nhiều lần nữa mới dt l3 kêu mình mua này mua kia. Ủa đâu phải lỗi của mình. Rôi đưa đẩy nói bên hãng bên nàu bên kia rồi ko thấy xuống luôn. Giờ điện thì hẹn tới hẹn lui để giải quyết. Mua bửa 30/6 mà báo khắc phục từ 136 đến hiện tại bh là 317 hẹn tới hẹn lui cứ điện lên thì hẹn 2 ngày 3 ngày. Rồi nước vẫn rỉ ướt cả nền nhà.nhà có bé nhỏ nữa chứ. Đi trơn té. Máy này là máy cuối cùng mình mua bên dmx ko thêm lần nào nữa","1","0"
"Mình có phiếu giảm giá 350k khi mua đơn hàng tiếp theo có thời hạn trong bảo lâu ko shop","5","2"
"Sao mấy tuần sử dụng cảm thấy rất ok, máy đẹp, đủ độ lạnh, máy êm nhân viên ai cũng dễ thương.","5","2"
"Ok","4","2"
"Máy chạy êm, làm lạnh tôt và tiết kiệm điền, cảm thấy rất hài lòng","5","2"
"Máy lạnh dùng ổn, mát sâu, lạnh nhanh","5","2"
"Tôi đã mua sản phẩm này, khi gắn lên tường trong phòng phát tiếng kêu như máy xay lúa,tôi có gọi trung tâm bảo hành đmx, cũng chả giải quyết được gì, họ bắt di dời máy và bắt phải trả 4trăm ngàn tiền công. Quá thất vọng","1","0"
"Rất tốt","5","2"
"Rất tốt","5","2"
"Tới hiện tại gần 1 tháng thì vẫn ổn tốt, chạy êm, mát mẻ nè, có tiết kiệm điện nên ok","4","2"
"Sao cục lạnh phát ra tiếng ồn mới mua chưa được tháng","3","1"
"Êm ru mát dịu.","5","2"
"Máy dùng được 3 tháng... cục nóng không quá ồn so với dòng Daikin..","5","2"
"Làm lạnh quá chậm","2","0"
"Cục nóng khá ồn","3","1"
"Máy chạy êm, đã mua 2 cái","5","2"
"không biết do lúc lắp hay vận chuyển mà nhìn dàn lạnh bị vênh","4","2"
"Tốt, nhưng thợ lắp khoang 3 lổ tường lấy 100k /lổ tường 20cm là sao vậy","5","2"
"Thợ lắp ráp rất không có tâm. Eke có 4 lỗ mà chỉ bắt 3 con vít dẫn đến máy rung tường rất nhiều.l dù mình đã có y kiến Ống nước thoát để rất ngắn. Gió nó bắn nước qua cửa .Khoan rút lõi nói là nhét đất sét cho mình yên tâm. . Hôm nay kiêm mới tá hỏa là chỉ nhét 2 miếng xốp. Phần máy lạnh với bên bán hàng thì ok..","1","0"
"Mát yếu ớt. Chỉnh đảo gió phiền phức, chọn chế độ auto thì nửa tiếng đảo được một lần. Trải nghiệm không hài lòng. Không có kết nối wifi với điện thoại được luôn.","2","0"
"Mới dùng thấy ok","5","2"
"May êm mat và không hôi","5","2"
"Máy lắp mới, bị trục trặc, kêu ở cục nóng nhiều. Bảo hành 2,3 lần nhưng hiện chưa ổn. Nhà tạm ngưng sử dụng chờ bảo hành tiếp theo.","2","0"
"Sử dụng ổn","4","2"
"Cục nóng kêu to, gây tiếng ồn lớn nên ảnh hưởng tới giấc ngủ.","2","0"
"Rất hài lòng.","5","2"
"Cũng được nhưng cục nóng hoạt động phát ra tiếng ồn khá lớn","3","1"
"Cục nóng chạy hơi ồn so với các hãng khác","3","1"
"Máy chạy tốt, êm dịu","4","2"
"Cục nóng ồn dã man đêm kêu rung tường luôn mà nv tư vấn dòng này êm ái các kiểu, mới lắp 3 ngày ồn quá kêu thợ tới sửa cũng như không, nay kêu như máy cày luôn, né dùm.","1","0"
"Mới lắp 2 chiếc, lúc đầu định lắp hãng Daikin nhưng nhân viên ĐMX tư vấn sang hãng Panasonic. Mới lắp thấy ok làm lạnh nhanh, được tặng 5 m ống đồng vật tư và phí lắp đặt, 5m ống đồng nhưng chỉ dùng khoảng tối đa 3m nhưng k thấy trả lại tiền, nv tư vấn nhiệt tình","4","2"
"Không thể kết nối điện thoại kể cả nhân viên đmx hỗ trợ trước mắt tạm ổn chấp nhận được mới lắp chưa có nhiều chải nghiệm thời gian mong tương xứng giá tiền bỏ ra","3","1"
"Ok máy lạnh sâu","5","2"
"Ok","5","2"
"tốt","4","2"
"Sao cảm thấy cục nóng ồn nhen ...","3","1"
"Máy lạnh khởi động lâu, làm lạnh rất chậm, chỉ mát 1 chỗ k mát xung quanh, không xứng đáng với số tiền bỏ ra.","1","0"
"Mình mới mua được 3 tuần máy chạy thì ok êm nhưng mình cảm là chỉ mát 1 chỗ xung quanh thì ko mát nha ko hiểu","3","1"
"Không mát tý nào, người kĩ thuật đã đến kiểm tra máy không vấn đề Nhưng cảm thấy máy này dùng k mát Rất tệ","1","0"
"Máy lạnh thì khỏi chê rồi.mà có 1 điểm yếu là khi máy đề ba bơm ga làm lạnh thì là ối dồi ôi cục nóng run mà làm nhà mình run theo như động đất.mình khuyên ai muốn lấp may lạnh ko nên bắt lên tường nhà.máy chạy run ghê lắm","4","2"
"Mình mua cho mẹ ở quê, nên chát zalo để được tư vấn trước để xem có phát sinh gì để mẹ biết trl tư vấn rất nhanh, và chu đáoMình đặt tối ngày 24.5.2024, hẹn 2h chiều 25.5.2024 đến lắp DXM cử nhân viên đến sớm hơn 2h luôn rất OkThợ lắp xong, kiểm tra Ok mới rời về, 2 tuần sau để mẹ sử dụng ntn mình sẽ đánh giá lại, lần này về dịch vụ rất Ok nhé mn","5","2"
"Hiện tại thì thấy lạnh êm, chỉ có điều thỉnh thoảng mình lại thấy tiếng kêu tạch 1 nhát hoặc rắc 1 nhát ở dàn lạnh, không biết hiện tượng này có bình thường không","4","2"
"Mh mới gắng nhưng hình như chưa có biểu hiện jk khác thường. Chắc mh gặp bạn thợ nhiệt tình và làm việc có tâm.","4","2"
"Máy chạy êm không ồn","4","2"
"Máy mình mới mua về bật 28lạnh run người sau 15 ngày thì ko thấy lạnh nữa phải bật xuống 21 mới lạnh ,mình mới gọi số tổng đài để bảo hành thì hẹn máy ngày sau liên lạc mà đến giờ gần 10 ngày ko thấy đâu, thất vọng về cách làm việc của hãng này quá","3","1"
"Máy lạnh chạy êm, lạnh sâu, k hao điện, sd đc 2 tuần r thấy ok","4","2"
"San pham tot","5","2"
"Máy chạy im re, làm lạnh dịu, cám ơn nhân viên lắp rắp quá nhiệt tình.","5","2"
"Lúc đầu mình đọc thấy nhiều ae đánh giá cục nóng rất ồn, nhưng ko tin đến lúc mua về dùng thì mới biết, chạy chả khác gì máy bay,dây đồng dài 5m mà nằm phòng kín nghe ầm ầm ko ngủ đc, mua nửa tháng thì cục lạnh bị lỗi, khuyên ae ko nên mua, bỏ ra số tiền ko nhỏ để mua máy cho tốt mà ko ngờ quá tệ","1","0"
"Xóa tk xong đăng ký lại tk mới h chờ phê duyệt ko vậy ad","3","1"
"Lắp máy bị lỗi rò nước","2","0"
"Tôi không thể đăng kí bảo hành điện tử được ở sản phẩm này.","4","2"
"Nhân viên lắp đặt vui vẻ nhiệt tình làm kỹ,máy lạnh ngày đầu ok ,hy vọng những ngày sau vẫn tốt và ok","3","1"
"Sản phẩm chạy êm, lạnh nhanh","4","2"
"Nhân viên lắp quá tệ để nguyên dây chờ thế để lắp chinh giữa mà lắp qua 1 bên để đỡ tốn dây đồng","1","0"
"Tạm thời là ổn áp","5","2"
"Máy mới vừa lắp xong ngày 11/5/2024 đã ồn như máy xay lúa, Điện máy xanh đã đến kiểm tra nhưng đến ngày hôm nay vẫn còn hẹn đến ngày 19/5. Lúc ráp thì ráp liền nhưng lúc bị trục trặc thì lèn èn đổ lỗi đủ thứ. Đề nghị Điện máy xanh giải quyết, xử lý dứt điểm gấp cho tôi, không muốn vì cái máy lạnh mà phải đau đầu, hẹn rày hẹn mai rồi để khách hàng phải chờ đợi.","1","0"
"ok","5","2"
"Máy lạnh Panasonic này từ lúc tôi mua đến giờ không sử dụng được. Ngày đầu tiên lắp đặt xong đã không chạy được. Máy báo lỗi. Điện máy xanh đã đổi trả máy lạnh mới. Tuy nhiên tiếp tục lỗi không lạnh dàn nóng chưa đủ nhiệt độ lạnh cài đặt đã tắt, không chạy. Tôi liên hệ điện máy xanh để được giải quyết, điện máy xanh đã liên hệ với hãng xuống kiểm tra máy lạnh, tuy nhiên vấn đề chưa được xử lý, hãng panasonic đã xác nhận lỗi board mạch dàn nóng, hãng có khuyến cáo rằng model tôi đang sử dụng thường xuyên gặp vấn đề này. Tôi đã gọi đến tổng đài bảo hành của điện máy xanh nhiều lần nhưng đến nay vẫn chưa nhận được sự hỗ trợ đổi trả trong tháng đầu tiên của sản phẩm khi xảy ra lỗi theo cam kết của điện máy xanh. Đề nghị giải quyết vấn đề đổi trả của tôi. Nếu model này lỗi liên tục như vậy, thì điện máy xanh cần hỗ trợ khách hàng đổi sang model khác có thể dòng model cao hơn khách bù tiền thêm sự chênh lệch, hoặc của hãng khác. Chứ thật sự tôi rất mệt mỏi, và cũng không có thời gian công sức đổi trả thế này trong tương lai nữa. Chưa kể, nếu qua 1 tháng đổi trả đầu tiên của điện máy xanh mà không xài được máy lạnh này, tôi buộc lòng phải mất trắng đi số tiền mà tôi đã bỏ ra để mua được 1 sản phẩm lỗi, không sử dụng được dù chỉ là 1 ngày. Hoặc mất 20% phí thu hồi lại từ điện máy xanh liệu rằng có hợp lý Vui lòng xem hình ảnh chi tiết phiếu kiểm tra sản phẩm từ hãng panasonic cho trường hợp này.","1","0"
"Mình vẫn xài tốt, êm, không nghe ồn gì, chắc là tùy thợ có tâm rồi, cảm ơn rất nhiều nhé, mình gắn dc nửa tháng rồi máy chạy êm oke lắm. Thợ cũng nhiệt tình. MÌNH Ở MỸ HÒA MỸ LẠC THỦ THỪA.","5","2"
"Sản Phẩm sử dụng tốt Nhân viên hướng dẫn chu đáo.","4","2"
"Máy hơi ồn, mà ham mới nên chịu thôi.","3","1"
"Máy rất ok","4","2"
"Nhân viên kỹ thuật rất tệ, làm ẩu, lắp đặt k đúng ý khách hàng, làm k hỏi kỹ khách hàng lắp sai chỗ, giao hàng trễ, đấu sai điện tắt đèn tắt luôn CP máy lạnh. Cần đào tạo lại nhân viên, trải nghiệm thật sự rất tệ, lắp sai vị trí nên ảnh hưởng đến chất lượng cuộc sống của khách hàng","1","0"
"Máy lạnh nhanh nhưng cục nóng ồn khủng khiếp. Đọc nhiều đánh giá trên đmx cũng bảo ồn. K biết cục nóng ồn là do có vấn đề hay máy này ồn như vậy. Nếu thật sự ồn như zay thì khuyên mn k nên mua","3","1"
"Hiện tại thì ok","4","2"
"Máy lạnh hiện tại mát","4","2"
"remote hẹn giờ ngủ không được","2","0"
"Mih moi gắng chạy êm và lạnh lắm nhen moi nguoi","5","2"
"may tốt","5","2"
"mình nghĩ các bạn nên đào tạo lại đôi ngũ lắp đặt lại tốt hơn và chuyên nghiệp hơn và chung thực hơn chứ mình thấy hiện tại quá tệ mình thấy quá thất vọng.","1","0"
"khi hẹn h mở mà chưa đúng h máy lạnh đã tự mở thì bị gì vậy","3","1"
"Làm lạnh nhanh, cục nóng hơi ồn.","5","2"
"Okay tốt","5","2"
"Điều hòa mới lắp chảy nước liên hệ thì hẹn tới hẹn lui hôm qua giờ không có ai đến. Rất bực mình","1","0"
"Máy khi mới khởi động ồn không khác máy gạo.","3","1"
"Máy lạnh khi chỉnh nhiệt độ lên xuống bị ù như máy bay trực trăng . Mong hỗ trợ kỹ thuật gọi lại","3","1"
"Máy lạnh sâu, lạnh nhanh","3","1"
"Ok","5","2"
"Mới dùng chưa đc 1 tháng. Tạm ổn","3","1"
"Phòng kích thước 2.4m x 3.6m x 3.2m, chưa đến 15 mét vuông, chiều dài ống đồng là 6.5m. Cài 16 độ để test tải của máy khi phòng không người trong 2 ngày liên tiếp, chạy suốt 4 tiếng đồng hồ vẫn không xuống nổi quá 25 độ. Nhiệt độ phòng chỉ xuống khi không gian bên ngoài giảm do trời mưa. Đã báo kỹ thuật của Điện máy xanh kiểm tra nhưng đã kiểm 2 lần vẫn không ra lỗi, Phải chờ lằng nhằng đến kỹ thuật của hãng Pana qua 1 lần nữa.Cực kỳ không thích trải nghiệm mua hàng lần này","2","0"
"remot hiên thi 1200 chơp chơp hoai la bi thư thê nao . co phai lôi ko . thank","4","2"
"Máy làm nóng rất tốt. Phù hop với ai thich ko khí nóng. Mình cứ tuỏng là máy lạnh ai ngờ nó là máy nóng nha ca nhà. Nó phà ra hơi nóng luôn, nhưng ki thuât panna khẳng đinh do phòng thể tich 43 m khối, và ống đồng 2,5 met nên máy ra hơi nóng. Khuyên chân tình mọi nguoi cân nhắc hang pannasonic ko thì sẽ bỏ ra hơn 10 triệu để mua 1 trải nghiệm chăm soc khach hàng thô thiển nhất mà ming tưng gặp. CHÊ NHA","1","0"
"cục nóng không có chân đế cao su máy rất rung và cực kỳ ồn, rất là ồn chất lượng quá tệ so với tầm giá ở trong phòng mà nó ầm ầm luôn lam phong trần nhà kêu mún bật ra vậy đấy","1","0"
"Hơi ồn","3","1"
"Dùng tốt","5","2"
"Ok","5","2"
"Gọi bảo hành thì toàn máy bận, mua máy lạnh để làm mát mà trong 15 ngày máy có vấn đề hẹn 4 ngày sao mới đến để xử lý, trong khi mua bán thanh toán đâu có chậm vậy Quá chán trong cách cskh","2","0"
"Ok","5","2"
"Sản phẩm này tốt lắm, máy chạy êm ru, làm lạnh nhanh nhà mình chỉ để chế độ ở 26/27 là mát lạnh luôn","5","2"
"Nước chảy từ ống máy lạnh ra khoảng 3 tiếng hơn 1lít nước thì máy có vấn đề gì không ạ","3","1"
"Tốt nha","5","2"
"Mua đề là tặng 5m ống đồng mà lắp có 2.5m trong khi tối thiểu là 3m. Cần lời giải thích với 2m5 còn lại vs lại giờ tôi cần dời vị trí thì 2m5 còn lại này tính sao","1","0"
"Hàng ok","4","2"
"Máy mới mua về không lạnh kêu bên lắp đặt thì kêu hãng kiểm tra thì báo xì gas do bên lắp đặt.Lằng ngoằng 2 bên rồi máy mới mua thì tháo ra kiểm tra tùm lum tùm la muốn banh máy mới.Rồi không biết có được đổi máy mới k nữa.Thiệt tình chán dmx vô cùng, thất vọnggggg","1","0"
"Hàng thì tạm ổn . Chứ cũng kg đc như mong muốn. Chỉ có điều nhân viên lắp đặt Không trung thực . Mình kg sài đến sipi. Dư mình để lại làm việc khác mà nhân viên lắp lấy luôn. Nhắn trả lại đmx mà im luôn .số này xxxx651065 dv tận tâm đó. Chán. Kg đáng nhiêu mà thất vọng vô cùng","3","1"
"Làm sao để kết nối wifi cho máy lạnh","4","2"
"nhanh lạnh máy k ồn, có đều k ngay hướng gió thaấy ít mát","4","2"
"Bịp. Đơn từ 20/4. H mới hỏi. Bấm vào bình luận thì báo hết hện. Nhân viên lắp đặt làm việc kém thẩm mĩ. Còn lười hút chân không. Đợi nhắc mới làm. Đường ống 5m. Mà lắp ko đc 3m. Rồi còn bảo 3m5. Làm ăn ko trung thực. Ko tận tâm. Chỉ mất khách. Qua loa lắm.","1","0"
"Máy lạnh mới mua được 03 ngày, dù đã bật 16 độ nhưng hơn 2 tiếng thì phòng vẫn 31 độ, liên hệ bảo hành thì lúc đầu hẹn 18h cùng ngày, qua 18h vẫn chưa thấy ai gọi, liên hệ lại thì báo chưa nhận được thông tin rồi lại hẹn qua 18h ngày sau. Cách phục vụ quá tệ, Yêu cầu điện máy xanh xem lại cách làm việc","1","0"
"Mới mua mà remote bị trầy xước, quấn thì không kỹ, lổ thì không trám dùm. Quá tệ","1","0"
"Máy mua ngày 3/4 tới nay chưa đầy 1 tháng bật 18C chế độ cool nhưng vẫn không thấy lạnh. Cái máy Panasonic phòng kế bên mua cả năm bật 25C là đã thấy lạnh. Cảm thấy thất vọng","1","0"
"Tốt","5","2"
"Sản phẩm chưa dùng chưa biếtNhưng thái độ phục vụ càng ngày càng tệMua hôm nay thì hứa hôm sau lắp lúc 14hXong chờ tới 14h rồi 15h 16h mình phải liên hệ cho nhân viên tổng đài, nhân viên tỏ vẻ bất ngờ rồi nói sẽ kêu hỗ trợ mình tới 19hVà kết quả là không có lắp đặt hay bất kể 1 thông tin nào đến khách hàng... không làm thì cũng thông báo ta tiếng chứ có đâu làm ăn tệ vậy, khách hàng phải chờ đợi mà k biết tới khi nàoDịch vụ tệ","1","0"
"Sản phẩm quá tệ,bảo hành thì ko có trách nhiệm kiểm tra qua loa xong báo máy ko s. Khách hàng chịu trả hàng mất phí 20% thì ko cho người đến tháo chậm trễ.","1","0"
"Máy mới mua vừa lắp đặt đã bị lỗi không sử dụng được","2","0"
"Cục nóng ồn quá","1","0"
"Rất tốt","5","2"
"Vấn để không nằm ở sản phẩm nha mọi người. Máy xài rất ổn. Trừ việc, mình mua ngày 26, 27 mới lắp thì khuya 27 có chuyện rồi. Đi làm về thấy rơi ống ướt nhà với nệm là thấy điên máu rồi do bên phía lắp đặt cẩu thả và bị rơi ống như này hai lần. Trời nóng điên mà báo sẽ cho người đến kiểm tra trước 18h ngày 30/4. Mình điện cho CS thì nhân viên hay quản lí cấp cao hơn cũng giữ một đáp án.. Nhắn tin zalo cho chi nhánh trường chinh Q12 cũng không thấy ai điện ra take care hết. Đây là sai sót của bên phía ĐMX nhưng như vầy có phải đang đẩy ngược lại cho phía khách hàng không","1","0"
"Tối đầu tiên nước chảy ở ống, ngày thứ hai máy chảy nước, ống cũng chảy. Gọi số tổng đài thì lúc nào cũng bận. Đề nghị đổi lại máy mới mua ngày thứ hai","2","0"
